"SQGDP9 Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2011:Q1","2011:Q2","2011:Q3","2011:Q4","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2013:Q1","2013:Q2","2013:Q3","2013:Q4"
"04000","Arizona","10","      Utilities",6090.5,5939.5,5869.0,6318.1,6044.6,6396.3,6058.4,6304.9,6478.6,6147.2,5939.5,5950.6
"04000","Arizona","11","      Construction",9967.5,10006.3,10005.4,9560.7,9260.2,9143.8,9235.2,9576.9,9601.6,9966.8,10269.8,10291.1
"04000","Arizona","12","      Manufacturing",23263.9,23598.9,23283.5,23910.3,25342.7,25014.4,24205.7,23137.6,22768.1,21701.9,21711.2,22029.5
"04000","Arizona","13","          Durable goods manufacturing",18633.1,18966.0,18709.7,19378.8,20819.3,20704.0,20231.8,19496.4,19148.0,18283.8,18310.0,18709.3
"04000","Arizona","25","          Nondurable goods manufacturing",4650.3,4650.0,4592.0,4543.6,4524.7,4307.6,3972.2,3644.5,3621.4,3419.3,3402.5,3323.8
"04000","Arizona","34","      Wholesale trade",15703.9,15765.5,15625.1,16008.1,15918.3,16478.0,16067.1,18059.1,15885.7,16135.3,16345.5,16407.5
"04000","Arizona","35","      Retail trade",19842.8,19789.0,19636.1,21789.4,20782.8,19916.0,20221.2,19894.7,20314.9,20114.3,20044.9,19927.9
"04000","Arizona","36","      Transportation and warehousing",8135.7,8121.2,7971.2,8069.6,8145.3,8234.2,8205.4,8037.2,7841.0,7775.9,7875.4,8196.3
"04000","Arizona","45","      Information",7034.8,7175.3,7323.9,7547.6,7157.9,7446.4,7229.4,7181.0,8054.9,8093.4,8398.8,8404.6
"04000","Arizona","51","      Finance and insurance",15204.1,15649.4,16236.7,16898.0,17693.3,17984.0,18943.7,18163.8,18849.5,18192.9,17614.1,17372.3
"04000","Arizona","56","      Real estate and rental and leasing",37003.6,37414.4,37214.9,38072.1,38074.1,38455.5,38688.8,38635.9,39531.3,40119.7,40941.9,41236.7
"04000","Arizona","60","      Professional, scientific, and technical services",14910.1,15097.3,15419.2,15518.8,15230.5,15451.3,15480.4,15320.6,15457.0,15356.9,15444.8,15710.3
"04000","Arizona","64","      Management of companies and enterprises",2651.3,2864.3,2763.3,2871.0,2949.2,3080.0,2868.0,3312.3,3155.5,3481.1,3476.8,3577.3
"04000","Arizona","65","      Administrative and support and waste management and remediation services",10845.2,10891.6,10888.2,10919.8,11141.7,10929.8,11087.8,11065.0,11481.2,11657.4,11872.0,12015.1
"04000","Arizona","69","      Educational services",3501.7,3608.2,3691.6,3599.4,3691.2,3785.6,3640.4,3608.4,3508.7,3525.2,3465.3,3493.2
"04000","Arizona","70","      Health care and social assistance",22168.2,22316.3,22308.7,22402.9,22590.2,22460.4,22376.7,22605.1,22640.0,22949.1,22838.9,23200.6
"04000","Arizona","76","      Arts, entertainment, and recreation",2176.2,2103.2,2323.3,2220.3,2486.0,2581.3,2608.1,2558.8,2774.1,2794.5,2775.7,2784.1
"04000","Arizona","79","      Accommodation and food services",9245.2,9404.7,9516.3,9376.0,9652.1,9532.6,9563.3,9699.4,9818.8,9688.5,9722.6,9716.0
"04000","Arizona","82","      Other services (except government and government enterprises)",5241.7,5232.2,5180.4,5135.8,5312.6,5326.8,5326.9,5348.0,5298.9,5304.4,5344.2,5327.7
"04000","Arizona","83","  Government and government enterprises",37554.4,37372.6,37939.4,37961.6,37522.8,37919.7,37818.6,37658.7,37489.5,37528.2,37219.2,36952.7
"04000","Arizona","84","    Federal civilian",6627.1,6646.9,6646.9,6696.4,6640.4,6626.4,6641.4,6550.9,6517.1,6458.3,6446.0,6331.6
"04000","Arizona","85","    Military",3999.4,3967.7,3950.7,3973.4,3911.3,3901.2,3891.6,3880.5,3740.7,3789.6,3808.6,3717.6
